file-timestamp,2023-07-08T19:28:07
station-id,33053
station-name,Granta at Stapleford
data-type-id,spi
data-type-name,Standardised Precipitation Index
reference-period,1961-2010
distribution,Gamma
month,spi-1,spi-3,spi-6,spi-9,spi-12,spi-18,spi-24
1922-06,-0.61,-0.533,-0.496,-1.188,-1.815,-2.842,-2.724
1922-07,1.811,0.378,0.351,-0.18,-0.775,-2.098,-2.63
1922-08,0.049,0.545,0.305,0.034,-0.676,-1.812,-2.601
1922-09,0.399,1.066,0.456,0.417,-0.424,-1.567,-2.626
1922-10,-1.413,-0.487,-0.231,-0.204,-0.561,-1.696,-2.572
1922-11,-1.245,-1.066,-0.441,-0.486,-0.7,-1.84,-2.436
1922-12,-0.394,-2.013,-0.351,-0.621,-0.641,-1.736,-2.543
1923-01,-0.529,-1.406,-1.251,-0.88,-0.799,-1.395,-2.357
1923-02,1.026,-0.057,-0.929,-0.474,-0.524,-1.095,-1.904
1923-03,0.105,0.199,-1.198,-0.238,-0.483,-0.966,-1.74
1923-04,-0.441,0.198,-0.878,-1.015,-0.71,-0.929,-1.787
1923-05,-0.623,-0.696,-0.677,-1.238,-0.714,-0.878,-1.794
1923-06,-1.489,-1.878,-1.406,-2.061,-0.923,-1.08,-1.961
1923-07,0.293,-1.184,-0.911,-1.619,-1.401,-1.021,-1.571
1923-08,0.782,-0.161,-0.755,-0.845,-1.261,-0.805,-1.364
1923-09,0.104,0.48,-0.761,-0.673,-1.511,-0.797,-1.266
1923-10,1.191,0.94,0.166,0.182,-0.502,-0.476,-0.683
1923-11,-0.775,0.393,0.13,-0.28,-0.404,-0.552,-0.712
1923-12,0.205,0.535,0.607,-0.269,-0.241,-0.407,-0.573
1924-01,0.83,-0.013,0.753,0.088,0.109,-0.637,-0.434
1924-02,-0.557,0.224,0.365,0.167,-0.213,-0.742,-0.482
1924-03,-1.574,-0.548,0.054,0.267,-0.461,-1.061,-0.616
1924-04,0.506,-0.87,-0.553,0.328,-0.224,-0.715,-0.629
1924-05,1.586,0.723,0.623,0.619,0.401,0.004,-0.228
1924-06,-0.099,1.095,0.555,0.604,0.662,0.034,-0.182
1924-07,1.37,1.478,0.819,0.552,0.911,0.404,-0.278
1924-08,0.396,0.681,0.998,0.978,0.844,0.298,-0.237
1924-09,0.176,0.845,1.305,0.96,0.933,0.301,-0.296
1924-10,0.786,0.541,1.251,0.867,0.743,0.544,0.157
1924-11,0.387,0.551,0.778,0.983,1.034,0.735,0.396
1924-12,0.04,0.613,0.898,1.267,1.044,1.039,0.488
1925-01,-1.144,-0.405,0.191,0.903,0.548,0.8,0.386
1925-02,1.017,-0.068,0.339,0.619,0.819,0.803,0.365
1925-03,-0.791,-0.528,0.124,0.527,0.875,0.725,0.263
1925-04,0.37,0.26,-0.186,0.223,0.836,0.474,0.381
1925-05,0.219,-0.157,-0.287,0.137,0.395,0.619,0.502
1925-06,-1.16,-0.557,-1.009,-0.246,0.205,0.375,0.562
1925-07,0.755,-0.252,-0.13,-0.423,0.031,0.339,0.624
1925-08,-0.056,-0.371,-0.537,-0.654,-0.126,0.373,0.473
1925-09,0.624,0.569,0.021,-0.336,0.04,0.682,0.627
1925-10,0.391,0.356,0.07,0.118,-0.146,0.633,0.367
1925-11,-0.578,0.19,-0.164,-0.292,-0.422,0.18,0.386
1925-12,-0.467,-0.447,0.056,-0.272,-0.559,0.156,0.306
1926-01,0.084,-0.744,-0.149,-0.328,-0.255,-0.115,0.17
1926-02,1.04,0.197,0.182,-0.104,-0.236,-0.03,0.351
1926-03,-2.724,-0.362,-0.574,-0.136,-0.401,-0.302,0.298
1926-04,1.03,0.354,-0.352,-0.03,-0.189,-0.327,0.403
1926-05,0.177,-0.116,-0.058,0.02,-0.182,-0.367,0.112
1926-06,0.274,0.659,0.241,-0.163,0.124,-0.334,0.179
1926-07,1.289,0.757,0.813,0.142,0.269,0.134,0.158
1926-08,-0.776,0.294,0.05,0.066,0.101,-0.201,-0.055
1926-09,0.457,0.426,0.693,0.419,0.029,0.006,0.023
1926-10,0.265,-0.074,0.323,0.4,-0.024,-0.002,-0.124
1926-11,0.746,0.548,0.531,0.349,0.364,0.119,-0.054
1926-12,-2.448,-0.355,0.01,0.296,0.093,0.061,-0.312
1927-01,0.002,-0.56,-0.438,-0.018,0.07,-0.079,-0.135
1927-02,1.462,-0.18,0.278,0.342,0.184,0.199,-0.057
1927-03,0.054,0.729,0.122,0.288,0.474,0.061,0.032
1927-04,-0.066,0.688,-0.01,-0.122,0.195,-0.05,-0.027
1927-05,-1.44,-0.853,-0.884,-0.233,-0.083,-0.162,-0.222
1927-06,0.612,-0.477,0.088,-0.208,0.019,0.074,0.048
1927-07,0.495,-0.098,0.307,-0.168,-0.197,0.151,0.002
1927-08,0.455,0.672,-0.09,-0.313,0.09,0.06,0.092
1927-09,1.09,1.088,0.506,0.825,0.386,0.589,0.251
1927-10,-0.171,0.591,0.362,0.585,0.233,0.305,0.114
1927-11,0.06,0.445,0.691,0.183,0.014,0.298,0.209
1927-12,-0.016,-0.323,0.506,0.166,0.438,0.272,0.297
1928-01,0.87,0.316,0.613,0.415,0.603,0.163,0.397
1928-02,-0.429,0.171,0.378,0.645,0.178,0.251,0.196
1928-03,0.227,0.31,-0.108,0.507,0.207,0.197,0.398
1928-04,-0.857,-0.854,-0.284,0.201,0.074,0.012,0.139
1928-05,0.174,-0.349,-0.25,0.081,0.347,-0.139,0.143
1928-06,0.229,-0.412,-0.215,-0.379,0.239,0.207,0.13
1928-07,0.778,0.431,-0.227,-0.041,0.304,0.344,0.027
1928-08,0.013,0.33,-0.082,-0.074,0.175,0.059,0.143
1928-09,-1.267,-0.438,-0.687,-0.537,-0.629,-0.194,-0.164
1928-10,0.572,-0.303,-0.06,-0.464,-0.327,-0.023,-0.072
1928-11,-0.731,-0.634,-0.323,-0.529,-0.539,0.052,-0.349
1928-12,0.515,0.145,-0.233,-0.46,-0.379,0.018,0.015
1929-01,-0.344,-0.448,-0.569,-0.313,-0.641,-0.12,-0.02
1929-02,-1.619,-0.524,-0.9,-0.595,-0.764,-0.4,-0.374
1929-03,-3.713,-2.444,-1.051,-1.068,-1.16,-1.048,-0.585
1929-04,-0.395,-2.787,-1.789,-1.477,-1.042,-1.165,-0.63
1929-05,-0.525,-1.706,-1.733,-1.675,-1.153,-1.229,-0.541
1929-06,-0.951,-1.498,-3.268,-1.752,-1.566,-1.51,-0.914
1929-07,0.803,-0.56,-2.237,-1.994,-1.524,-1.394,-0.833
1929-08,-1.443,-0.916,-2.111,-2.383,-2.061,-1.579,-1.231
1929-09,-2.168,-1.452,-2.188,-3.505,-2.386,-2.002,-1.936
1929-10,0.592,-1.056,-1.266,-2.353,-2.407,-1.531,-1.649
1929-11,1.145,0.128,-0.531,-1.309,-1.684,-1.31,-1.385
1929-12,1.375,1.557,0.317,-0.416,-1.36,-1.095,-1.088
1930-01,-0.039,1.348,0.058,-0.293,-1.131,-1.201,-1.113
1930-02,-1.264,0.347,0.219,-0.34,-1.046,-1.397,-1.145
1930-03,0.296,-0.557,0.859,0.013,-0.59,-1.099,-1.112
1930-04,0.507,-0.207,0.865,-0.078,-0.356,-1.272,-0.921
1930-05,0.826,0.716,0.703,0.496,0.005,-0.829,-0.795
1930-06,-0.913,0.1,-0.43,0.732,0.004,-1.209,-1.096
1930-07,1.123,0.47,0.194,0.967,0.094,-0.788,-0.997
1930-08,0.118,0.039,0.485,0.569,0.403,-0.583,-1.053
1930-09,1.162,1.27,0.994,0.633,1.288,0.03,-0.5
1930-10,-0.899,0.236,0.385,0.225,0.849,-0.087,-0.811
1930-11,1.279,0.785,0.573,0.803,0.904,0.293,-0.402
1930-12,0.038,0.137,0.902,0.779,0.524,0.511,-0.491
1931-01,-0.13,0.648,0.504,0.597,0.452,0.321,-0.397
1931-02,0.937,0.282,0.726,0.59,0.79,0.698,-0.124
1931-03,-2.913,-0.601,-0.274,0.506,0.426,0.793,-0.11
1931-04,1.319,0.532,0.724,0.606,0.661,1.03,0.183
1931-05,0.942,0.578,0.545,0.845,0.67,0.909,0.429
1931-06,-0.122,1.096,0.523,0.347,0.861,0.576,0.572
1931-07,2.047,1.438,1.552,1.516,1.11,0.989,0.812
1931-08,1.027,1.415,1.517,1.516,1.452,1.31,1.257
1931-09,0.281,1.669,1.934,1.594,1.21,1.309,1.611
1931-10,-1.429,-0.005,0.825,0.956,1.136,0.919,1.223
1931-11,-0.189,-0.713,0.446,0.62,0.684,0.756,0.959
1931-12,-1.104,-1.747,0.271,0.752,0.48,0.835,0.587
1932-01,-1.253,-1.494,-0.852,0.094,0.243,0.43,0.408
1932-02,-1.849,-2.18,-1.843,-0.47,-0.196,0.245,0.356
1932-03,-0.158,-1.812,-2.278,-0.434,0.084,-0.12,0.292
1932-04,0.578,-0.599,-1.471,-1.033,-0.14,0.223,0.314
1932-05,1.862,1.319,-0.14,-0.635,0.218,0.417,0.57
1932-06,-1.34,0.896,-0.38,-1.238,-0.007,0.174,0.564
1932-07,0.755,0.943,0.419,-0.565,-0.415,0.33,0.483
1932-08,0.396,-0.145,0.868,-0.349,-0.719,0.242,0.555
1932-09,0.008,0.399,0.84,-0.043,-0.899,0.455,0.257
1932-10,1.304,0.81,1.137,0.837,0.122,0.53,0.784
1932-11,-0.444,0.538,0.259,0.886,0.059,0.275,0.44
1932-12,-2.366,-0.017,0.198,0.581,-0.093,0.063,0.212
1933-01,-0.659,-1.867,-0.199,0.279,0.016,-0.505,0.138
1933-02,0.167,-1.414,-0.314,-0.409,0.273,-0.775,0.023
1933-03,0.248,-0.315,-0.242,0.003,0.343,-0.81,0.239
1933-04,-0.539,-0.33,-1.529,-0.353,0.105,-0.67,-0.055
1933-05,0.32,-0.12,-1.17,-0.411,-0.431,-0.523,-0.178
1933-06,0.483,0.027,-0.323,-0.262,-0.035,-0.235,-0.083
1933-07,-0.506,0.076,-0.245,-1.309,-0.312,-0.12,-0.564
1933-08,-0.903,-0.537,-0.641,-1.582,-0.715,-0.116,-1.026
1933-09,0.156,-0.86,-0.675,-0.9,-0.727,-0.076,-1.086
1933-10,0.087,-0.406,-0.366,-0.552,-1.408,-0.165,-0.781
1933-11,-0.996,-0.436,-0.769,-0.797,-1.555,-0.853,-0.912
1933-12,-2.544,-1.659,-1.678,-1.416,-1.618,-0.982,-1.048
1934-01,-0.819,-2.42,-1.667,-1.385,-1.465,-1.209,-0.878
1934-02,-1.858,-2.6,-1.752,-1.823,-1.721,-1.555,-0.846
1934-03,0.204,-1.278,-1.922,-1.948,-1.683,-1.542,-0.782
1934-04,0.132,-0.747,-2.159,-1.793,-1.478,-2.243,-0.863
1934-05,-1.409,-0.633,-2.33,-1.894,-1.784,-2.278,-1.51
1934-06,-0.281,-1.122,-2.085,-2.315,-2.198,-2.089,-1.516
1934-07,0.079,-1.038,-1.502,-2.643,-2.0,-1.777,-1.608
1934-08,0.035,-0.303,-0.835,-2.356,-1.909,-1.77,-1.813
1934-09,-0.368,-0.415,-1.129,-1.865,-2.302,-1.94,-1.956
1934-10,-0.425,-0.573,-1.174,-1.501,-2.561,-1.819,-2.473
1934-11,-0.282,-0.753,-0.852,-1.138,-2.35,-2.01,-2.442
1934-12,1.141,0.044,-0.288,-0.83,-1.431,-1.987,-1.911
1935-01,0.771,0.765,-0.032,-0.586,-0.869,-1.611,-1.458
1935-02,0.878,1.294,0.211,-0.042,-0.382,-1.298,-1.292
1935-03,-1.475,0.223,0.092,-0.177,-0.643,-1.565,-1.455
1935-04,0.978,0.427,0.749,0.101,-0.377,-1.455,-1.199
1935-05,-0.623,-0.383,0.641,-0.083,-0.238,-1.303,-1.365
1935-06,0.562,0.45,0.461,0.254,-0.006,-0.845,-1.492
1935-07,-2.053,-0.914,-0.529,0.051,-0.327,-0.916,-1.619
1935-08,-0.52,-0.794,-1.053,-0.049,-0.528,-0.825,-1.674
1935-09,1.262,-0.085,0.174,0.218,0.124,-0.456,-1.338
1935-10,0.14,0.483,-0.157,-0.017,0.313,-0.419,-1.278
1935-11,0.963,1.077,0.386,0.094,0.696,-0.015,-0.898
1935-12,0.353,0.619,0.311,0.436,0.478,0.133,-0.561
1936-01,1.372,1.332,1.104,0.521,0.602,0.383,-0.15
1936-02,1.169,1.324,1.552,0.964,0.65,0.582,0.156
1936-03,-1.33,0.871,0.85,0.59,0.643,0.547,0.004
1936-04,0.131,0.015,0.963,0.946,0.425,0.749,0.01
1936-05,-0.657,-1.001,0.303,0.911,0.406,0.637,0.082
1936-06,1.161,0.446,0.959,0.9,0.646,0.731,0.407
1936-07,2.578,1.838,1.644,2.006,1.578,1.14,0.9
1936-08,-1.5,1.468,0.609,1.363,1.54,0.753,0.738
1936-09,0.879,1.37,1.285,1.649,1.49,1.12,1.064
1936-10,-0.042,-0.156,0.999,0.919,1.452,0.848,1.104
1936-11,0.846,0.695,1.411,0.821,1.42,1.138,1.294
1936-12,-0.019,0.25,1.039,1.061,1.393,1.113,1.134
1937-01,1.501,1.166,0.522,1.377,1.281,1.536,1.148
1937-02,1.38,1.339,1.259,1.847,1.282,1.874,1.171
1937-03,1.656,2.386,1.541,1.874,1.78,1.911,1.504
1937-04,1.129,2.314,2.191,1.432,1.98,2.321,1.555
1937-05,0.535,1.544,2.069,1.822,2.098,2.075,1.726
1937-06,-0.045,0.741,2.467,1.655,1.886,2.066,1.76
1937-07,0.324,0.233,1.813,2.03,1.261,1.715,1.94
1937-08,-0.882,-0.506,0.832,1.57,1.432,1.35,2.005
1937-09,0.104,-0.456,0.136,1.588,1.259,1.489,1.777
1937-10,0.01,-0.476,-0.318,0.84,1.293,1.36,1.696
1937-11,-0.546,-0.353,-0.685,0.301,0.921,1.421,1.43
1937-12,1.038,0.118,-0.263,0.12,1.277,1.454,1.614
1938-01,0.856,0.624,-0.054,0.002,0.96,0.961,1.363
1938-02,-1.018,0.621,0.023,-0.314,0.485,1.093,1.073
1938-03,-1.896,-0.802,-0.387,-0.574,-0.208,0.716,1.021
1938-04,-2.109,-3.28,-0.971,-1.071,-0.828,0.569,0.856
1938-05,0.321,-1.479,-0.593,-0.719,-0.843,0.397,0.997
1938-06,-1.409,-1.782,-2.251,-1.262,-1.207,0.156,0.625
1938-07,-0.552,-1.031,-2.965,-1.61,-1.388,-0.261,0.011
1938-08,-0.56,-1.527,-2.494,-1.739,-1.451,-0.646,0.111
1938-09,1.239,0.3,-0.879,-1.368,-0.981,-0.627,0.246
1938-10,0.486,0.631,-0.07,-1.185,-0.782,-0.702,0.37
1938-11,0.256,0.944,-0.079,-0.791,-0.546,-0.784,0.239
1938-12,0.928,0.758,0.643,-0.203,-0.596,-0.6,0.441
1939-01,2.195,1.744,1.467,0.825,-0.053,-0.114,0.555
1939-02,-0.953,1.401,1.491,0.628,-0.041,-0.071,0.251
1939-03,0.281,1.189,1.125,0.997,0.262,-0.027,0.01
1939-04,1.151,0.445,1.509,1.429,0.828,0.275,0.021
1939-05,-0.628,0.363,1.224,1.407,0.609,0.241,-0.154
1939-06,0.244,0.338,1.128,1.086,0.957,0.05,-0.127
1939-07,0.09,-0.335,-0.064,1.079,1.049,-0.099,-0.16
1939-08,0.575,0.337,0.441,1.273,1.393,0.14,0.081
1939-09,0.578,0.579,0.59,1.18,1.215,0.464,0.213
1939-10,1.474,1.246,0.848,0.941,1.696,1.056,0.649
1939-11,1.097,1.497,1.353,1.315,1.952,1.258,0.941
1939-12,-0.838,1.312,1.195,1.148,1.625,1.462,0.676
1940-01,-0.152,0.114,1.101,0.75,0.825,1.438,0.467
1940-02,0.499,-0.398,1.043,1.025,1.012,1.634,0.591
1940-03,1.411,0.915,1.364,1.325,1.246,1.614,0.929
1940-04,-0.058,0.965,0.615,1.301,0.944,1.648,1.104
1940-05,-0.472,0.356,-0.104,1.006,0.929,1.411,1.011
1940-06,-1.747,-1.592,-0.532,0.502,0.63,1.001,1.067
1940-07,1.557,-0.233,0.407,0.307,0.973,0.77,1.366
1940-08,-3.225,-0.976,-0.567,-0.902,0.451,0.519,1.246
1940-09,-1.475,-1.025,-1.913,-1.17,-0.08,0.219,0.748
1940-10,-0.008,-1.821,-1.548,-0.937,-0.856,-0.041,0.609
1940-11,2.703,0.895,0.128,0.228,-0.037,0.793,1.222
1940-12,-0.331,1.527,0.488,-0.288,0.088,0.766,1.058
1941-01,0.323,1.844,0.032,-0.161,0.19,0.764,0.611
1941-02,0.795,0.242,0.801,0.175,0.25,0.779,0.761
1941-03,1.403,1.287,1.716,0.921,0.24,0.947,0.916
1941-04,-0.256,1.02,1.892,0.417,0.205,0.473,0.714
1941-05,0.198,0.579,0.518,0.909,0.341,0.209,0.833
1941-06,-1.224,-1.014,0.203,1.049,0.414,0.119,0.683
1941-07,0.4,-0.513,0.236,1.353,0.096,0.212,0.713
1941-08,1.487,0.51,0.749,0.75,1.017,0.514,0.977
1941-09,-1.433,0.423,-0.365,0.39,1.102,-0.02,0.67
1941-10,0.275,0.318,-0.105,0.317,1.215,0.052,0.274
1941-11,0.076,-0.544,-0.132,0.13,0.162,0.152,0.051
1941-12,-0.757,-0.32,0.029,-0.496,0.088,0.317,0.076
1942-01,0.476,-0.257,0.067,-0.264,0.121,0.063,0.169
1942-02,-0.1,-0.304,-0.699,-0.32,-0.068,0.388,0.086
1942-03,-0.29,-0.096,-0.338,-0.053,-0.492,0.62,-0.175
1942-04,-0.864,-1.033,-0.829,-0.365,-0.585,0.564,-0.265
1942-05,0.345,-0.491,-0.717,-0.934,-0.508,-0.244,-0.14
1942-06,-1.112,-1.167,-1.162,-0.95,-0.531,-0.427,-0.116
1942-07,1.07,0.049,-0.701,-0.765,-0.334,-0.219,-0.216
1942-08,-0.575,-0.432,-0.841,-1.094,-1.139,-0.479,-0.031
1942-09,-0.377,-0.172,-0.956,-1.034,-0.994,-0.896,0.124
1942-10,1.225,0.243,0.142,-0.327,-0.494,-0.399,0.478
1942-11,-0.023,0.462,0.029,-0.28,-0.524,-0.451,-0.245
1942-12,0.287,0.91,0.466,-0.152,-0.256,-0.193,-0.134
1943-01,2.147,1.256,0.873,0.715,0.316,0.225,0.247
1943-02,-0.668,1.104,0.936,0.545,0.218,-0.266,0.066
1943-03,-1.639,0.554,0.885,0.577,0.04,-0.191,-0.305
1943-04,-0.601,-1.943,0.043,0.145,0.088,-0.389,-0.343
1943-05,-0.062,-1.166,0.013,0.263,-0.006,-0.405,-0.387
1943-06,0.185,-0.498,-0.079,0.474,0.271,-0.253,-0.222
1943-07,-1.533,-0.781,-2.03,-0.539,-0.241,-0.533,-0.457
1943-08,-0.729,-1.086,-1.891,-0.857,-0.319,-0.665,-1.028
1943-09,-0.333,-1.618,-1.581,-1.16,-0.341,-0.721,-0.888
1943-10,-0.215,-0.799,-1.208,-2.017,-1.053,-0.6,-0.979
1943-11,-0.711,-0.805,-1.407,-1.893,-1.253,-0.817,-1.122
1943-12,-0.46,-1.014,-1.754,-1.784,-1.515,-0.737,-1.098
1944-01,-0.663,-1.226,-1.421,-1.684,-2.322,-1.026,-1.133
1944-02,-0.405,-0.928,-1.274,-1.756,-2.175,-0.992,-1.125
1944-03,-1.717,-1.654,-1.659,-2.162,-2.12,-1.12,-1.229
1944-04,-0.066,-1.363,-1.747,-1.835,-1.94,-1.756,-1.135
1944-05,-0.597,-1.218,-1.732,-1.799,-1.974,-1.786,-1.301
1944-06,-0.456,-1.01,-2.256,-2.033,-2.332,-2.075,-1.347
1944-07,-0.017,-0.868,-1.765,-2.179,-1.958,-2.543,-1.526
1944-08,0.588,-0.078,-1.023,-1.672,-1.692,-2.206,-1.382
1944-09,0.831,0.739,-0.089,-0.974,-1.309,-1.706,-1.085
1944-10,0.89,1.016,0.379,-0.195,-0.802,-1.193,-1.176
1944-11,0.809,1.136,0.81,0.162,-0.329,-1.016,-0.995
1944-12,-1.158,0.517,0.766,0.187,-0.474,-1.327,-1.24
1945-01,0.055,-0.13,0.766,0.222,-0.267,-1.016,-1.541
1945-02,0.092,-0.637,0.595,0.413,-0.167,-0.882,-1.395
1945-03,-0.543,-0.399,0.111,0.457,-0.022,-0.888,-1.273
1945-04,-0.653,-0.941,-0.681,0.318,-0.123,-1.021,-1.288
1945-05,0.23,-0.597,-1.045,0.167,0.065,-0.769,-1.246
1945-06,-0.186,-0.604,-0.95,-0.28,0.125,-0.775,-1.466
1945-07,-0.181,-0.305,-0.98,-0.886,0.091,-0.633,-1.265
1945-08,0.006,-0.39,-0.884,-1.355,-0.107,-0.577,-1.224
1945-09,0.87,0.368,-0.174,-0.462,-0.105,-0.142,-0.922
1945-10,-0.093,0.288,-0.019,-0.456,-0.55,-0.15,-0.862
1945-11,-2.498,-0.386,-0.637,-0.929,-1.352,-0.359,-1.054
1945-12,0.979,-0.618,-0.188,-0.511,-0.749,-0.053,-0.785
1946-01,-0.566,-0.831,-0.255,-0.446,-0.799,-0.126,-0.676
1946-02,0.506,0.445,-0.114,-0.374,-0.672,-0.191,-0.542
1946-03,-0.008,-0.223,-0.613,-0.284,-0.552,-0.432,-0.38
1946-04,-0.554,-0.29,-0.824,-0.387,-0.515,-0.893,-0.44
1946-05,0.262,-0.291,0.006,-0.326,-0.473,-1.0,-0.314
1946-06,0.398,-0.089,-0.36,-0.639,-0.331,-0.735,-0.194
1946-07,2.004,1.315,0.958,0.218,0.276,-0.189,0.205
1946-08,1.011,1.617,1.148,1.258,0.598,0.047,0.308
1946-09,0.5,1.758,1.299,1.102,0.481,0.232,0.229
1946-10,-0.39,0.423,1.057,0.864,0.395,0.219,-0.1
1946-11,1.382,0.596,1.443,1.116,1.274,0.501,0.035
1946-12,0.312,0.579,1.511,1.244,1.136,0.657,0.261
1947-01,-0.312,0.792,0.738,1.246,1.058,0.608,0.197
1947-02,0.248,-0.001,0.413,1.267,0.968,0.657,0.203
1947-03,2.189,1.349,1.098,1.765,1.491,0.943,0.633
1947-04,0.193,1.61,1.486,1.27,1.598,1.115,0.747
1947-05,-1.438,0.721,0.469,0.659,1.276,1.149,0.572
1947-06,0.668,-0.267,0.791,0.773,1.429,1.14,0.784
1947-07,0.446,-0.077,1.025,1.199,1.003,1.206,0.855
1947-08,-3.081,-0.434,0.137,0.017,0.336,0.785,0.605
1947-09,-0.599,-1.505,-1.328,-0.373,-0.006,0.649,0.292
1947-10,-2.415,-2.73,-1.892,-0.802,-0.357,0.386,0.015
1947-11,-0.838,-1.902,-1.704,-1.017,-1.116,0.221,0.162
1947-12,0.917,-1.096,-1.743,-1.642,-0.919,0.354,0.166
1948-01,1.477,0.804,-1.159,-1.079,-0.305,0.191,0.474
1948-02,-0.637,1.007,-0.653,-0.861,-0.447,-0.142,0.329
1948-03,-0.953,0.165,-0.691,-1.326,-1.314,-0.396,0.229
1948-04,0.088,-1.045,0.021,-1.479,-1.31,-0.294,0.317
1948-05,0.892,0.103,0.728,-0.572,-0.692,-0.432,0.441
1948-06,0.954,1.067,0.997,0.008,-0.622,-0.235,0.603
1948-07,-0.323,0.875,0.112,0.531,-0.786,-0.215,0.168
1948-08,1.72,1.408,1.193,1.665,0.263,0.233,0.373
1948-09,-0.392,0.694,1.175,1.166,0.331,-0.386,0.192
1948-10,-0.067,0.584,0.911,0.458,0.759,-0.416,0.253
1948-11,-0.784,-0.773,0.406,0.342,0.774,-0.358,-0.182
1948-12,-0.312,-0.858,-0.084,0.45,0.468,-0.613,-0.28
1949-01,-1.14,-1.402,-0.238,0.209,-0.189,-0.823,-0.328
1949-02,-0.499,-1.101,-1.346,-0.152,-0.16,-0.549,-0.401
1949-03,-1.064,-1.73,-1.577,-0.731,-0.17,-0.554,-0.927
1949-04,-0.108,-1.189,-1.775,-0.698,-0.201,-0.227,-0.978
1949-05,0.772,-0.119,-0.972,-1.262,-0.222,0.122,-0.661
1949-06,-0.958,-0.332,-1.639,-1.569,-0.818,-0.301,-1.066
1949-07,-0.553,-0.484,-1.3,-1.927,-0.846,-0.693,-1.198
1949-08,-0.716,-1.424,-1.302,-2.046,-1.927,-0.749,-1.083
1949-09,-1.577,-1.87,-1.61,-2.575,-2.41,-0.913,-1.243
1949-10,1.46,0.061,-0.316,-0.845,-1.508,-0.374,-0.4
1949-11,-0.116,0.29,-0.653,-0.697,-1.319,-0.612,-0.294
1949-12,-0.401,0.818,-0.475,-0.631,-1.379,-1.012,-0.539
1950-01,-0.8,-0.877,-0.486,-0.735,-1.159,-1.02,-0.838
1950-02,1.705,0.283,0.314,-0.476,-0.552,-1.239,-0.465
1950-03,-1.749,-0.115,0.478,-0.475,-0.611,-1.377,-0.511
1950-04,0.201,0.384,-0.418,-0.301,-0.517,-1.427,-0.493
1950-05,0.702,-0.172,-0.033,0.108,-0.507,-0.998,-0.538
1950-06,-0.691,-0.089,-0.278,0.299,-0.495,-1.154,-0.975
1950-07,1.542,0.732,0.808,0.07,0.041,-0.515,-0.601
1950-08,0.155,0.398,0.102,0.171,0.236,-0.417,-1.104
1950-09,0.744,1.191,0.815,0.665,0.873,-0.085,-0.832
1950-10,-1.785,-0.272,0.161,0.259,-0.216,-0.339,-1.066
1950-11,1.6,0.495,0.555,0.344,0.401,-0.119,-0.548
1950-12,-0.638,-0.185,0.659,0.476,0.379,-0.041,-0.599
1951-01,0.454,0.875,0.253,0.526,0.591,0.128,-0.319
1951-02,1.998,0.909,0.844,0.884,0.658,0.647,0.064
1951-03,1.469,2.085,1.093,1.438,1.191,1.215,0.393
1951-04,1.348,2.696,2.263,1.423,1.467,1.16,0.651
1951-05,0.705,1.651,1.863,1.55,1.402,1.254,0.648
1951-06,-0.353,0.845,2.289,1.32,1.545,1.28,0.773
1951-07,-0.417,-0.178,1.847,1.88,1.1,1.226,0.77
1951-08,0.959,0.075,1.316,1.714,1.409,1.109,1.118
1951-09,0.517,0.594,0.946,2.073,1.434,1.379,1.492
1951-10,-0.741,0.279,0.043,1.353,1.615,1.117,0.908
1951-11,1.148,0.351,0.238,1.075,1.456,1.256,1.142
1951-12,-0.365,-0.078,0.295,0.632,1.579,1.439,1.195
1952-01,-0.173,0.342,0.362,0.155,1.282,1.051,1.142
1952-02,-0.896,-0.808,-0.214,-0.198,0.643,0.951,0.775
1952-03,1.375,0.308,0.055,0.333,0.596,1.066,1.092
1952-04,-0.268,0.222,0.32,0.358,0.175,1.435,1.052
1952-05,-0.383,0.279,-0.438,-0.11,-0.089,0.881,0.902
1952-06,-0.204,-0.83,-0.551,-0.437,-0.066,0.958,1.042
1952-07,-1.778,-1.389,-1.041,-0.604,-0.259,0.596,0.576
1952-08,1.304,0.021,0.119,-0.488,-0.159,0.518,0.867
1952-09,0.557,0.502,-0.194,-0.082,-0.163,0.352,0.851
1952-10,0.133,0.829,-0.032,0.005,0.111,0.069,1.094
1952-11,1.237,0.776,0.556,0.561,0.149,0.208,0.995
1952-12,0.429,0.829,0.817,0.305,0.382,0.4,1.197
1953-01,-1.14,0.463,0.899,0.153,0.179,0.299,0.9
1953-02,0.264,-0.248,0.445,0.334,0.355,0.107,0.589
1953-03,-1.486,-1.394,-0.079,0.181,-0.215,-0.189,0.222
1953-04,0.603,-0.293,0.123,0.652,0.005,0.127,0.083
1953-05,0.015,-0.328,-0.552,0.151,0.095,-0.18,-0.037
1953-06,0.568,0.505,-0.57,0.144,0.321,0.025,0.13
1953-07,0.594,0.481,0.152,0.334,0.7,0.169,0.276
1953-08,0.033,0.463,0.051,-0.222,0.309,0.259,0.068
1953-09,-0.287,-0.086,0.213,-0.547,0.024,-0.103,-0.113
1953-10,0.544,0.021,0.221,0.03,0.195,0.082,0.173
1953-11,-0.941,-0.348,-0.031,-0.258,-0.475,0.005,-0.224
1953-12,-1.59,-0.902,-0.679,-0.349,-0.965,-0.155,-0.362
1954-01,-0.757,-2.002,-1.06,-0.67,-0.786,-0.029,-0.381
1954-02,0.619,-0.925,-0.891,-0.499,-0.669,-0.287,-0.203
